case_id,activity,timestamp,resource,attributes
INV-20240009,process,2026-03-23T14:05:57.481269,system_auto,"{""payment_method"": ""ACH""}"
INV-20240009,complete,2026-03-24T11:20:17.248742,system_auto,{}
INV-20240010,create,2026-03-10T00:00:00,system_auto,"{""amount"": ""2960.78"", ""vendor"": ""vendor_6""}"
INV-20240010,submit,2026-03-10T15:06:04.012475,human_reviewer,{}
INV-20240010,review,2026-03-11T15:11:16.987818,agent_finance_2,{}
INV-20240010,approve,2026-03-12T11:33:55.327436,agent_finance_2,{}
INV-20240010,process,2026-03-13T08:58:09.674899,system_auto,"{""payment_method"": ""ACH""}"
INV-20240010,complete,2026-03-14T13:27:49.170067,system_auto,{}
INV-20240011,create,2026-01-27T00:00:00,system_auto,"{""amount"": ""5733.66"", ""vendor"": ""vendor_3""}"
INV-20240011,submit,2026-01-27T08:32:37.321963,human_reviewer,{}
INV-20240011,review,2026-01-28T22:46:50.204797,agent_finance_1,{}
INV-20240011,approve,2026-01-29T07:30:13.521475,agent_finance_2,{}
INV-20240011,process,2026-01-30T23:43:48.179372,system_auto,"{""payment_method"": ""ACH""}"
INV-20240011,complete,2026-01-31T18:55:43.478282,system_auto,{}
INV-20240012,create,2026-02-02T00:00:00,system_auto,"{""amount"": ""2613.02"", ""vendor"": ""vendor_7""}"
INV-20240012,submit,2026-02-02T09:33:25.945571,agent_finance_1,{}
INV-20240012,review,2026-02-03T03:05:19.342886,agent_finance_1,{}
INV-20240012,approve,2026-02-04T18:07:26.582873,agent_finance_2,{}
INV-20240012,process,2026-02-05T12:42:31.318753,system_auto,"{""payment_method"": ""ACH""}"
INV-20240012,complete,2026-02-06T21:30:27.794184,system_auto,{}
INV-20240013,create,2026-02-08T00:00:00,system_auto,"{""amount"": ""9282.12"", ""vendor"": ""vendor_47""}"
INV-20240013,submit,2026-02-08T14:26:23.924503,agent_finance_1,{}
INV-20240013,review,2026-02-09T20:23:44.859210,agent_finance_2,{}
INV-20240013,approve,2026-02-10T09:14:50.696298,agent_finance_1,{}
INV-20240013,process,2026-02-11T03:55:52.404947,system_auto,"{""payment_method"": ""ACH""}"
INV-20240013,complete,2026-02-12T23:45:11.944308,system_auto,{}
INV-20240014,create,2026-01-09T00:00:00,system_auto,"{""amount"": ""6823.17"", ""vendor"": ""vendor_39""}"
INV-20240014,submit,2026-01-09T18:34:25.104200,agent_finance_1,{}
INV-20240014,review,2026-01-10T21:11:32.836569,agent_finance_2,{}
INV-20240014,approve,2026-01-11T23:19:45.558175,agent_finance_2,{}
INV-20240014,process,2026-01-12T14:30:13.314217,system_auto,"{""payment_method"": ""ACH""}"
INV-20240014,complete,2026-01-13T12:59:00.164535,system_auto,{}
INV-20240015,create,2026-01-31T00:00:00,system_auto,"{""amount"": ""6136.07"", ""vendor"": ""vendor_36""}"
INV-20240015,submit,2026-01-31T08:08:11.085474,agent_finance_2,{}
INV-20240016,create,2026-03-29T00:00:00,system_auto,"{""amount"": ""2949.10"", ""vendor"": ""vendor_40""}"
INV-20240016,submit,2026-03-29T01:13:35.969232,human_reviewer,{}
INV-20240016,review,2026-03-30T05:53:16.396970,agent_finance_1,{}
INV-20240016,reject,2026-03-31T17:56:19.031578,agent_finance_2,"{""reason"": ""missing_documentation""}"
INV-20240017,create,2026-01-13T00:00:00,system_auto,"{""amount"": ""4483.80"", ""vendor"": ""vendor_19""}"
INV-20240017,submit,2026-01-13T18:01:45.839541,agent_finance_1,{}
INV-20240017,review,2026-01-14T21:45:08.781809,agent_finance_2,{}
INV-20240017,approve,2026-01-15T09:08:40.448324,agent_finance_2,{}
INV-20240017,process,2026-01-16T00:29:24.535414,system_auto,"{""payment_method"": ""ACH""}"
INV-20240017,complete,2026-01-17T06:49:15.672509,system_auto,{}
INV-20240018,create,2026-03-20T00:00:00,system_auto,"{""amount"": ""9905.62"", ""vendor"": ""vendor_40""}"
INV-20240018,submit,2026-03-20T09:46:16.492889,agent_finance_2,{}
INV-20240018,review,2026-03-21T20:52:40.034939,agent_finance_2,{}
INV-20240018,approve,2026-03-22T17:56:44.679134,agent_finance_2,{}
INV-20240018,process,2026-03-23T12:44:54.149120,system_auto,"{""payment_method"": ""ACH""}"
INV-20240018,complete,2026-03-24T00:40:22.911961,system_auto,{}
INV-20240019,create,2026-04-01T00:00:00,system_auto,"{""amount"": ""952.31"", ""vendor"": ""vendor_2""}"
INV-20240019,submit,2026-04-01T13:38:30.902604,system_auto,{}
INV-20240019,review,2026-04-02T18:17:21.661150,agent_finance_2,{}
INV-20240019,approve,2026-04-03T23:15:49.447281,agent_finance_1,{}
INV-20240019,process,2026-04-04T08:23:31.068364,system_auto,"{""payment_method"": ""ACH""}"
INV-20240019,complete,2026-04-05T08:39:57.142422,system_auto,{}
INV-20240020,create,2026-03-20T00:00:00,system_auto,"{""amount"": ""7207.31"", ""vendor"": ""vendor_35""}"
INV-20240020,submit,2026-03-20T19:30:19.227143,agent_finance_1,{}
INV-20240020,review,2026-03-21T03:08:30.991363,agent_finance_2,{}
INV-20240020,reject,2026-03-22T13:47:13.131030,agent_finance_1,"{""reason"": ""missing_documentation""}"
INV-20240021,create,2026-02-16T00:00:00,system_auto,"{""amount"": ""4659.37"", ""vendor"": ""vendor_35""}"
INV-20240021,submit,2026-02-16T07:19:07.594900,agent_finance_2,{}
INV-20240021,review,2026-02-17T03:20:17.984458,agent_finance_1,{}
INV-20240021,approve,2026-02-18T03:40:42.986109,agent_finance_2,{}
INV-20240021,process,2026-02-19T08:47:35.455568,system_auto,"{""payment_method"": ""ACH""}"
INV-20240021,complete,2026-02-20T21:58:28.341168,system_auto,{}
INV-20240022,create,2026-03-18T00:00:00,system_auto,"{""amount"": ""7460.04"", ""vendor"": ""vendor_10""}"
INV-20240022,submit,2026-03-18T10:40:31.606775,agent_finance_1,{}
INV-20240022,review,2026-03-19T14:27:52.706667,agent_finance_1,{}
INV-20240022,approve,2026-03-20T20:11:04.460178,agent_finance_1,{}
INV-20240022,process,2026-03-21T22:15:44.679412,system_auto,"{""payment_method"": ""ACH""}"
INV-20240022,complete,2026-03-22T07:32:43.679862,system_auto,{}
INV-20240023,create,2026-01-01T00:00:00,system_auto,"{""amount"": ""4048.31"", ""vendor"": ""vendor_18""}"
INV-20240023,submit,2026-01-01T23:57:36.105397,agent_finance_2,{}
INV-20240023,review,2026-01-02T01:06:09.600541,agent_finance_2,{}
INV-20240023,reject,2026-01-03T13:46:58.288069,agent_finance_1,"{""reason"": ""missing_documentation""}"
INV-20240024,create,2026-03-18T00:00:00,system_auto,"{""amount"": ""9687.84"", ""vendor"": ""vendor_14""}"
INV-20240024,submit,2026-03-18T15:04:16.905513,agent_finance_1,{}
INV-20240024,review,2026-03-19T09:12:40.904631,agent_finance_1,{}
INV-20240024,approve,2026-03-20T04:59:43.802523,agent_finance_2,{}
INV-20240024,process,2026-03-21T10:43:01.907036,system_auto,"{""payment_method"": ""ACH""}"
INV-20240024,complete,2026-03-22T21:47:30.415922,system_auto,{}
INV-20240025,create,2026-03-30T00:00:00,system_auto,"{""amount"": ""6383.91"", ""vendor"": ""vendor_7""}"
INV-20240025,submit,2026-03-30T18:44:30.674191,system_auto,{}
INV-20240026,create,2026-02-12T00:00:00,system_auto,"{""amount"": ""2667.84"", ""vendor"": ""vendor_4""}"
INV-20240026,submit,2026-02-12T13:14:17.178976,system_auto,{}
INV-20240026,review,2026-02-13T23:40:19.142604,agent_finance_2,{}
INV-20240026,approve,2026-02-14T12:41:57.403240,agent_finance_2,{}
INV-20240026,process,2026-02-15T10:10:17.800821,system_auto,"{""payment_method"": ""ACH""}"
INV-20240026,complete,2026-02-16T07:56:53.610272,system_auto,{}
INV-20240027,create,2026-01-19T00:00:00,system_auto,"{""amount"": ""8138.07"", ""vendor"": ""vendor_22""}"
INV-20240027,submit,2026-01-19T04:32:55.146554,human_reviewer,{}
INV-20240027,review,2026-01-20T09:41:22.815718,agent_finance_2,{}
INV-20240027,approve,2026-01-21T21:52:45.265691,agent_finance_2,{}
INV-20240027,process,2026-01-22T20:49:48.404266,system_auto,"{""payment_method"": ""ACH""}"
INV-20240027,complete,2026-01-23T23:33:30.468236,system_auto,{}
INV-20240028,create,2026-01-09T00:00:00,system_auto,"{""amount"": ""1165.78"", ""vendor"": ""vendor_8""}"
INV-20240028,submit,2026-01-09T18:33:49.322254,agent_finance_1,{}
INV-20240028,review,2026-01-10T12:43:53.484253,agent_finance_2,{}
INV-20240028,approve,2026-01-11T05:44:40.446912,agent_finance_2,{}
INV-20240028,process,2026-01-12T20:24:42.354693,system_auto,"{""payment_method"": ""ACH""}"
INV-20240028,complete,2026-01-13T15:41:51.361485,system_auto,{}
INV-20240029,create,2026-01-05T00:00:00,system_auto,"{""amount"": ""8966.59"", ""vendor"": ""vendor_47""}"
INV-20240029,submit,2026-01-05T13:07:39.307549,agent_finance_2,{}
INV-20240029,review,2026-01-06T15:35:14.730383,agent_finance_1,{}
INV-20240029,approve,2026-01-07T03:07:24.748204,agent_finance_2,{}
INV-20240029,process,2026-01-08T07:14:44.471112,system_auto,"{""payment_method"": ""ACH""}"
INV-20240029,complete,2026-01-09T21:45:18.783055,system_auto,{}
INV-20240030,create,2026-01-05T00:00:00,system_auto,"{""amount"": ""998.64"", ""vendor"": ""vendor_7""}"
INV-20240030,submit,2026-01-05T04:03:43.107657,agent_finance_2,{}
INV-20240030,review,2026-01-06T23:29:37.385429,agent_finance_2,{}
INV-20240030,approve,2026-01-07T08:32:32.955020,agent_finance_2,{}
INV-20240030,process,2026-01-08T16:37:31.832439,system_auto,"{""payment_method"": ""ACH""}"
INV-20240030,complete,2026-01-09T18:01:22.640147,system_auto,{}
INV-20240031,create,2026-02-14T00:00:00,system_auto,"{""amount"": ""5526.22"", ""vendor"": ""vendor_36""}"
INV-20240031,submit,2026-02-14T23:17:32.819373,agent_finance_1,{}
INV-20240031,review,2026-02-15T04:40:06.787003,agent_finance_2,{}
INV-20240031,reject,2026-02-16T05:13:32.222728,agent_finance_2,"{""reason"": ""missing_documentation""}"
INV-20240032,create,2026-03-01T00:00:00,system_auto,"{""amount"": ""8704.36"", ""vendor"": ""vendor_41""}"
INV-20240032,submit,2026-03-01T04:24:09.826905,system_auto,{}
INV-20240032,review,2026-03-02T20:38:23.718971,agent_finance_2,{}
INV-20240032,reject,2026-03-03T09:36:43.655007,agent_finance_2,"{""reason"": ""missing_documentation""}"
INV-20240033,create,2026-02-23T00:00:00,system_auto,"{""amount"": ""2340.03"", ""vendor"": ""vendor_13""}"
INV-20240033,submit,2026-02-23T15:26:26.181020,system_auto,{}
INV-20240033,review,2026-02-24T04:02:38.502291,agent_finance_1,{}
INV-20240033,approve,2026-02-25T00:41:02.668019,agent_finance_1,{}
INV-20240033,process,2026-02-26T07:31:14.741575,system_auto,"{""payment_method"": ""ACH""}"
INV-20240033,complete,2026-02-27T08:24:23.216010,system_auto,{}
INV-20240034,create,2026-01-19T00:00:00,system_auto,"{""amount"": ""8304.74"", ""vendor"": ""vendor_1""}"
INV-20240034,submit,2026-01-19T11:40:54.754168,system_auto,{}
INV-20240034,review,2026-01-20T15:37:46.072924,agent_finance_1,{}
INV-20240034,approve,2026-01-21T21:06:25.108471,agent_finance_1,{}
INV-20240034,process,2026-01-22T18:30:32.608001,system_auto,"{""payment_method"": ""ACH""}"
INV-20240034,complete,2026-01-23T02:04:14.635235,system_auto,{}
INV-20240035,create,2026-04-01T00:00:00,system_auto,"{""amount"": ""6705.02"", ""vendor"": ""vendor_8""}"
INV-20240035,submit,2026-04-01T01:56:15.300156,agent_finance_2,{}
INV-20240035,review,2026-04-02T15:55:18.530095,agent_finance_2,{}
INV-20240035,approve,2026-04-03T10:53:22.823198,agent_finance_1,{}
INV-20240035,process,2026-04-04T06:44:43.437631,system_auto,"{""payment_method"": ""ACH""}"
INV-20240035,complete,2026-04-05T12:24:25.819497,system_auto,{}
INV-20240036,create,2026-01-14T00:00:00,system_auto,"{""amount"": ""5575.66"", ""vendor"": ""vendor_40""}"
INV-20240036,submit,2026-01-14T05:49:03.591668,system_auto,{}
INV-20240037,create,2026-01-05T00:00:00,system_auto,"{""amount"": ""8664.64"", ""vendor"": ""vendor_7""}"
INV-20240037,submit,2026-01-05T16:48:03.089918,agent_finance_1,{}
INV-20240037,review,2026-01-06T15:14:17.753579,agent_finance_2,{}
INV-20240037,approve,2026-01-07T14:21:55.368414,agent_finance_1,{}
INV-20240037,process,2026-01-08T03:05:15.702502,system_auto,"{""payment_method"": ""ACH""}"
INV-20240037,complete,2026-01-09T17:06:09.910693,system_auto,{}
INV-20240038,create,2026-03-05T00:00:00,system_auto,"{""amount"": ""6801.78"", ""vendor"": ""vendor_30""}"
INV-20240038,submit,2026-03-05T01:37:49.948496,agent_finance_1,{}
INV-20240038,review,2026-03-06T14:22:31.085338,agent_finance_2,{}
INV-20240038,reject,2026-03-07T00:58:08.697519,agent_finance_2,"{""reason"": ""missing_documentation""}"
INV-20240039,create,2026-02-16T00:00:00,system_auto,"{""amount"": ""1966.35"", ""vendor"": ""vendor_9""}"
INV-20240039,submit,2026-02-16T22:29:48.346082,agent_finance_2,{}
INV-20240039,review,2026-02-17T05:09:41.425197,agent_finance_1,{}
INV-20240039,approve,2026-02-18T10:15:47.727945,agent_finance_2,{}
INV-20240039,process,2026-02-19T03:52:25.938557,system_auto,"{""payment_method"": ""ACH""}"
INV-20240039,complete,2026-02-20T18:00:21.061143,system_auto,{}
INV-20240040,create,2026-03-25T00:00:00,system_auto,"{""amount"": ""9001.92"", ""vendor"": ""vendor_19""}"
INV-20240040,submit,2026-03-25T01:19:32.466976,human_reviewer,{}
INV-20240040,review,2026-03-26T14:45:42.460962,agent_finance_1,{}
INV-20240040,approve,2026-03-27T14:14:37.172910,agent_finance_2,{}
INV-20240040,process,2026-03-28T23:44:05.491805,system_auto,"{""payment_method"": ""ACH""}"
INV-20240040,complete,2026-03-29T15:19:27.569806,system_auto,{}
INV-20240041,create,2026-03-22T00:00:00,system_auto,"{""amount"": ""9500.39"", ""vendor"": ""vendor_27""}"
INV-20240041,submit,2026-03-22T15:42:41.377092,human_reviewer,{}
INV-20240041,review,2026-03-23T06:59:29.609661,agent_finance_1,{}
INV-20240041,approve,2026-03-24T05:18:00.934813,agent_finance_1,{}
INV-20240041,process,2026-03-25T04:29:46.155344,system_auto,"{""payment_method"": ""ACH""}"
INV-20240041,complete,2026-03-26T09:53:11.785788,system_auto,{}
INV-20240042,create,2026-02-28T00:00:00,system_auto,"{""amount"": ""1645.68"", ""vendor"": ""vendor_28""}"
INV-20240042,submit,2026-02-28T03:38:49.971246,system_auto,{}
INV-20240043,create,2026-03-13T00:00:00,system_auto,"{""amount"": ""4298.23"", ""vendor"": ""vendor_41""}"
INV-20240043,submit,2026-03-13T04:39:13.321800,system_auto,{}
INV-20240043,review,2026-03-14T09:12:05.281161,agent_finance_1,{}
INV-20240043,approve,2026-03-15T23:02:41.130445,agent_finance_1,{}
INV-20240043,process,2026-03-16T17:11:43.176396,system_auto,"{""payment_method"": ""ACH""}"
INV-20240043,complete,2026-03-17T05:12:55.008306,system_auto,{}
INV-20240044,create,2026-01-04T00:00:00,system_auto,"{""amount"": ""7169.46"", ""vendor"": ""vendor_19""}"
INV-20240044,submit,2026-01-04T21:06:30.242657,agent_finance_1,{}
INV-20240044,review,2026-01-05T05:24:10.439300,agent_finance_1,{}
INV-20240044,approve,2026-01-06T16:31:32.257154,agent_finance_2,{}
INV-20240044,process,2026-01-07T14:40:57.307774,system_auto,"{""payment_method"": ""ACH""}"
INV-20240044,complete,2026-01-08T03:57:38.282852,system_auto,{}
INV-20240045,create,2026-02-17T00:00:00,system_auto,"{""amount"": ""720.16"", ""vendor"": ""vendor_23""}"
INV-20240045,submit,2026-02-17T22:10:45.340089,human_reviewer,{}
INV-20240045,review,2026-02-18T15:34:07.718390,agent_finance_2,{}
INV-20240045,approve,2026-02-19T12:23:43.151161,agent_finance_2,{}
INV-20240045,process,2026-02-20T16:50:30.045461,system_auto,"{""payment_method"": ""ACH""}"
INV-20240045,complete,2026-02-21T21:00:56.474182,system_auto,{}
INV-20240046,create,2026-02-06T00:00:00,system_auto,"{""amount"": ""3256.92"", ""vendor"": ""vendor_21""}"
INV-20240046,submit,2026-02-06T19:30:00.182027,agent_finance_1,{}
INV-20240046,review,2026-02-07T10:28:11.887424,agent_finance_2,{}
INV-20240046,approve,2026-02-08T00:07:35.691995,agent_finance_1,{}
INV-20240046,process,2026-02-09T13:21:43.791935,system_auto,"{""payment_method"": ""ACH""}"
INV-20240046,complete,2026-02-10T20:37:44.704229,system_auto,{}
INV-20240047,create,2026-03-20T00:00:00,system_auto,"{""amount"": ""324.69"", ""vendor"": ""vendor_2""}"
INV-20240047,submit,2026-03-20T17:14:21.388753,agent_finance_1,{}
INV-20240047,review,2026-03-21T03:37:16.169212,agent_finance_2,{}
INV-20240047,approve,2026-03-22T03:48:38.029633,agent_finance_2,{}
INV-20240047,process,2026-03-23T08:55:11.187466,system_auto,"{""payment_method"": ""ACH""}"
INV-20240047,complete,2026-03-24T17:23:43.798185,system_auto,{}
INV-20240048,create,2026-01-28T00:00:00,system_auto,"{""amount"": ""1367.53"", ""vendor"": ""vendor_4""}"
INV-20240048,submit,2026-01-28T18:45:42.539825,human_reviewer,{}
INV-20240048,review,2026-01-29T20:53:48.896756,agent_finance_1,{}
INV-20240048,approve,2026-01-30T14:45:03.152200,agent_finance_2,{}
INV-20240048,process,2026-01-31T08:09:45.057074,system_auto,"{""payment_method"": ""ACH""}"
INV-20240048,complete,2026-02-01T09:25:21.891378,system_auto,{}
INV-20240049,create,2026-01-23T00:00:00,system_auto,"{""amount"": ""1797.43"", ""vendor"": ""vendor_23""}"
INV-20240049,submit,2026-01-23T14:39:43.210926,agent_finance_1,{}
INV-20240049,review,2026-01-24T03:52:15.980385,agent_finance_2,{}
INV-20240049,approve,2026-01-25T00:52:46.505480,agent_finance_1,{}
INV-20240049,process,2026-01-26T03:53:21.176980,system_auto,"{""payment_method"": ""ACH""}"
INV-20240049,complete,2026-01-27T07:06:53.370113,system_auto,{}
INV-20240050,create,2026-01-27T00:00:00,system_auto,"{""amount"": ""9683.75"", ""vendor"": ""vendor_31""}"
INV-20240050,submit,2026-01-27T02:27:26.875677,agent_finance_1,{}
INV-20240051,create,2026-03-01T00:00:00,system_auto,"{""amount"": ""648.21"", ""vendor"": ""vendor_50""}"
INV-20240051,submit,2026-03-01T20:41:40.380040,agent_finance_2,{}
INV-20240052,create,2026-02-23T00:00:00,system_auto,"{""amount"": ""571.28"", ""vendor"": ""vendor_43""}"
INV-20240052,submit,2026-02-23T11:40:47.568869,agent_finance_2,{}
INV-20240052,review,2026-02-24T08:12:06.599925,agent_finance_1,{}
INV-20240052,approve,2026-02-25T10:50:33.307660,agent_finance_2,{}
INV-20240052,process,2026-02-26T10:20:09.931538,system_auto,"{""payment_method"": ""ACH""}"
INV-20240052,complete,2026-02-27T17:50:43.649074,system_auto,{}
INV-20240053,create,2026-01-08T00:00:00,system_auto,"{""amount"": ""7250.61"", ""vendor"": ""vendor_7""}"
INV-20240053,submit,2026-01-08T14:26:40.868160,system_auto,{}
INV-20240053,review,2026-01-09T18:41:18.290996,agent_finance_1,{}
INV-20240053,approve,2026-01-10T18:57:47.501347,agent_finance_1,{}
INV-20240053,process,2026-01-11T22:23:56.027050,system_auto,"{""payment_method"": ""ACH""}"
INV-20240053,complete,2026-01-12T03:50:44.743879,system_auto,{}
INV-20240054,create,2026-03-25T00:00:00,system_auto,"{""amount"": ""8754.78"", ""vendor"": ""vendor_40""}"
INV-20240054,submit,2026-03-25T16:29:26.906469,agent_finance_2,{}
INV-20240054,review,2026-03-26T20:10:38.173459,agent_finance_1,{}
INV-20240054,approve,2026-03-27T00:03:37.806209,agent_finance_1,{}
INV-20240054,process,2026-03-28T19:56:43.198589,system_auto,"{""payment_method"": ""ACH""}"
INV-20240054,complete,2026-03-29T13:50:41.855586,system_auto,{}
INV-20240055,create,2026-01-16T00:00:00,system_auto,"{""amount"": ""3796.52"", ""vendor"": ""vendor_3""}"
INV-20240055,submit,2026-01-16T03:30:44.340750,agent_finance_2,{}
INV-20240055,review,2026-01-17T03:21:11.977046,agent_finance_2,{}
INV-20240055,approve,2026-01-18T17:42:39.257693,agent_finance_1,{}
INV-20240055,process,2026-01-19T06:07:05.797607,system_auto,"{""payment_method"": ""ACH""}"
INV-20240055,complete,2026-01-20T04:32:29.658805,system_auto,{}
INV-20240056,create,2026-03-17T00:00:00,system_auto,"{""amount"": ""1746.09"", ""vendor"": ""vendor_45""}"
INV-20240056,submit,2026-03-17T21:18:37.436398,system_auto,{}
INV-20240056,review,2026-03-18T03:59:28.918590,agent_finance_1,{}
INV-20240056,approve,2026-03-19T11:37:34.165446,agent_finance_2,{}
INV-20240056,process,2026-03-20T14:55:10.572141,system_auto,"{""payment_method"": ""ACH""}"
INV-20240056,complete,2026-03-21T10:20:28.742093,system_auto,{}
INV-20240057,create,2026-03-12T00:00:00,system_auto,"{""amount"": ""3984.83"", ""vendor"": ""vendor_8""}"
INV-20240057,submit,2026-03-12T02:51:50.511689,human_reviewer,{}
INV-20240057,review,2026-03-13T00:50:59.621101,agent_finance_1,{}
INV-20240057,approve,2026-03-14T12:49:48.320690,agent_finance_2,{}
INV-20240057,process,2026-03-15T08:33:02.039714,system_auto,"{""payment_method"": ""ACH""}"
INV-20240057,complete,2026-03-16T23:33:00.202959,system_auto,{}
INV-20240058,create,2026-01-03T00:00:00,system_auto,"{""amount"": ""8871.77"", ""vendor"": ""vendor_2""}"
INV-20240058,submit,2026-01-03T21:24:39.359678,system_auto,{}
INV-20240058,review,2026-01-04T05:59:21.119781,agent_finance_1,{}
INV-20240058,reject,2026-01-05T20:51:15.381279,agent_finance_1,"{""reason"": ""missing_documentation""}"
INV-20240059,create,2026-02-07T00:00:00,system_auto,"{""amount"": ""3044.92"", ""vendor"": ""vendor_15""}"
INV-20240059,submit,2026-02-07T17:15:53.052926,agent_finance_2,{}
INV-20240059,review,2026-02-08T18:11:59.897299,agent_finance_2,{}
INV-20240059,approve,2026-02-09T01:12:52.343604,agent_finance_1,{}
INV-20240059,process,2026-02-10T23:03:34.402726,system_auto,"{""payment_method"": ""ACH""}"
INV-20240059,complete,2026-02-11T17:54:23.100984,system_auto,{}
INV-20240060,create,2026-02-24T00:00:00,system_auto,"{""amount"": ""4704.39"", ""vendor"": ""vendor_46""}"
INV-20240060,submit,2026-02-24T10:01:40.341756,system_auto,{}
INV-20240060,review,2026-02-25T19:42:43.242200,agent_finance_1,{}
INV-20240060,approve,2026-02-26T01:56:55.971832,agent_finance_1,{}
INV-20240060,process,2026-02-27T23:06:33.718077,system_auto,"{""payment_method"": ""ACH""}"
INV-20240060,complete,2026-02-28T08:53:43.766680,system_auto,{}
INV-20240061,create,2026-03-26T00:00:00,system_auto,"{""amount"": ""7150.75"", ""vendor"": ""vendor_20""}"
INV-20240061,submit,2026-03-26T04:05:40.851120,human_reviewer,{}
INV-20240061,review,2026-03-27T20:35:24.946217,agent_finance_1,{}
INV-20240061,reject,2026-03-28T13:30:29.354942,agent_finance_2,"{""reason"": ""missing_documentation""}"
INV-20240062,create,2026-01-01T00:00:00,system_auto,"{""amount"": ""9259.15"", ""vendor"": ""vendor_44""}"
INV-20240062,submit,2026-01-01T10:18:31.499920,agent_finance_2,{}
INV-20240062,review,2026-01-02T22:40:58.321609,agent_finance_2,{}
INV-20240062,approve,2026-01-03T09:22:29.538245,agent_finance_2,{}
INV-20240062,process,2026-01-04T11:06:09.031932,system_auto,"{""payment_method"": ""ACH""}"
INV-20240062,complete,2026-01-05T17:47:15.826715,system_auto,{}
