case_id,activity,timestamp,resource,attributes
CUST-20240010,verify,2026-02-27T07:06:15.605841,agent_onboarding,"{""documents_verified"": true}"
CUST-20240010,approve,2026-02-28T17:31:42.912556,human_manager,{}
CUST-20240010,assign,2026-03-01T07:54:57.894410,agent_sales_2,"{""account_manager"": ""am_2""}"
CUST-20240010,complete,2026-03-02T19:31:54.682741,system_auto,"{""onboarding_complete"": true}"
CUST-20240011,start,2026-03-15T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240011,create,2026-03-15T01:28:08.979880,agent_sales_2,{}
CUST-20240011,cancel,2026-03-15T04:45:50.289161,system_auto,"{""reason"": ""customer_withdrew""}"
CUST-20240012,start,2026-02-25T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240012,create,2026-02-25T02:47:13.027060,agent_sales_1,{}
CUST-20240012,verify,2026-02-25T14:11:56.964450,agent_onboarding,"{""documents_verified"": true}"
CUST-20240012,approve,2026-02-26T16:10:06.328165,system_auto,{}
CUST-20240012,assign,2026-02-27T09:08:03.060640,agent_sales_2,"{""account_manager"": ""am_3""}"
CUST-20240012,complete,2026-02-28T15:35:06.265233,system_auto,"{""onboarding_complete"": true}"
CUST-20240013,start,2026-01-13T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240013,create,2026-01-13T03:23:19.899128,agent_sales_2,{}
CUST-20240013,verify,2026-01-13T15:09:24.964558,agent_onboarding,"{""documents_verified"": true}"
CUST-20240013,approve,2026-01-14T15:43:58.388335,system_auto,{}
CUST-20240013,assign,2026-01-15T07:21:45.422420,agent_sales_2,"{""account_manager"": ""am_5""}"
CUST-20240013,complete,2026-01-16T20:27:52.762960,system_auto,"{""onboarding_complete"": true}"
CUST-20240014,start,2026-02-22T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240014,create,2026-02-22T01:21:40.813717,agent_sales_2,{}
CUST-20240014,verify,2026-02-22T12:03:49.657510,agent_onboarding,"{""documents_verified"": true}"
CUST-20240014,approve,2026-02-23T05:30:23.183616,system_auto,{}
CUST-20240014,assign,2026-02-24T11:59:34.964571,agent_sales_2,"{""account_manager"": ""am_4""}"
CUST-20240014,complete,2026-02-25T21:00:45.750220,system_auto,"{""onboarding_complete"": true}"
CUST-20240015,start,2026-03-27T00:00:00,system_auto,"{""tier"": ""enterprise""}"
CUST-20240015,create,2026-03-27T03:26:09.150279,agent_sales_1,{}
CUST-20240015,verify,2026-03-27T23:33:11.522327,agent_onboarding,"{""documents_verified"": true}"
CUST-20240015,reject,2026-03-28T05:06:08.930842,human_manager,"{""reason"": ""credit_check_failed""}"
CUST-20240016,start,2026-01-16T00:00:00,system_auto,"{""tier"": ""enterprise""}"
CUST-20240016,create,2026-01-16T01:02:58.636366,agent_sales_1,{}
CUST-20240016,verify,2026-01-16T22:56:30.814569,agent_onboarding,"{""documents_verified"": true}"
CUST-20240016,approve,2026-01-17T04:08:04.085596,human_manager,{}
CUST-20240016,assign,2026-01-18T21:18:35.045205,agent_sales_1,"{""account_manager"": ""am_1""}"
CUST-20240016,complete,2026-01-19T19:43:54.517343,system_auto,"{""onboarding_complete"": true}"
CUST-20240017,start,2026-03-15T00:00:00,system_auto,"{""tier"": ""enterprise""}"
CUST-20240017,create,2026-03-15T03:51:04.752868,agent_onboarding,{}
CUST-20240017,verify,2026-03-15T09:20:52.758321,agent_onboarding,"{""documents_verified"": true}"
CUST-20240017,approve,2026-03-16T19:22:36.738557,system_auto,{}
CUST-20240017,assign,2026-03-17T05:56:27.384805,agent_sales_2,"{""account_manager"": ""am_6""}"
CUST-20240017,complete,2026-03-18T22:35:38.864294,system_auto,"{""onboarding_complete"": true}"
CUST-20240018,start,2026-04-01T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240018,create,2026-04-01T03:07:30.677998,agent_onboarding,{}
CUST-20240018,verify,2026-04-01T21:51:07.514207,agent_onboarding,"{""documents_verified"": true}"
CUST-20240018,reject,2026-04-02T06:59:27.817966,human_manager,"{""reason"": ""credit_check_failed""}"
CUST-20240019,start,2026-01-16T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240019,create,2026-01-16T01:07:12.981758,agent_sales_1,{}
CUST-20240019,verify,2026-01-16T10:26:15.246517,agent_onboarding,"{""documents_verified"": true}"
CUST-20240019,approve,2026-01-17T05:01:17.805223,human_manager,{}
CUST-20240019,assign,2026-01-18T23:24:24.392726,agent_sales_2,"{""account_manager"": ""am_9""}"
CUST-20240019,complete,2026-01-19T19:54:50.588980,system_auto,"{""onboarding_complete"": true}"
CUST-20240020,start,2026-02-17T00:00:00,system_auto,"{""tier"": ""enterprise""}"
CUST-20240020,create,2026-02-17T03:18:29.833109,agent_onboarding,{}
CUST-20240020,verify,2026-02-17T08:58:47.475590,agent_onboarding,"{""documents_verified"": true}"
CUST-20240020,approve,2026-02-18T03:47:53.312485,human_manager,{}
CUST-20240020,assign,2026-02-19T01:08:53.166153,agent_sales_2,"{""account_manager"": ""am_10""}"
CUST-20240020,complete,2026-02-20T13:02:19.272883,system_auto,"{""onboarding_complete"": true}"
CUST-20240021,start,2026-02-16T00:00:00,system_auto,"{""tier"": ""enterprise""}"
CUST-20240021,create,2026-02-16T02:21:18.555661,agent_onboarding,{}
CUST-20240021,verify,2026-02-16T09:22:00.549371,agent_onboarding,"{""documents_verified"": true}"
CUST-20240021,approve,2026-02-17T00:46:19.392560,human_manager,{}
CUST-20240021,assign,2026-02-18T07:40:38.656286,agent_sales_2,"{""account_manager"": ""am_1""}"
CUST-20240021,complete,2026-02-19T22:07:39.394097,system_auto,"{""onboarding_complete"": true}"
CUST-20240022,start,2026-01-27T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240022,create,2026-01-27T01:37:28.844575,agent_sales_1,{}
CUST-20240022,verify,2026-01-27T08:49:00.614203,agent_onboarding,"{""documents_verified"": true}"
CUST-20240022,approve,2026-01-28T13:52:07.478713,system_auto,{}
CUST-20240022,assign,2026-01-29T12:27:48.194943,agent_sales_1,"{""account_manager"": ""am_8""}"
CUST-20240022,complete,2026-01-30T16:33:11.554036,system_auto,"{""onboarding_complete"": true}"
CUST-20240023,start,2026-03-17T00:00:00,system_auto,"{""tier"": ""enterprise""}"
CUST-20240023,create,2026-03-17T02:46:07.735941,agent_sales_2,{}
CUST-20240023,verify,2026-03-17T19:09:50.485463,agent_onboarding,"{""documents_verified"": true}"
CUST-20240023,approve,2026-03-18T07:16:57.197541,human_manager,{}
CUST-20240023,assign,2026-03-19T21:50:10.378314,agent_sales_2,"{""account_manager"": ""am_4""}"
CUST-20240023,complete,2026-03-20T08:15:41.097333,system_auto,"{""onboarding_complete"": true}"
CUST-20240024,start,2026-03-27T00:00:00,system_auto,"{""tier"": ""enterprise""}"
CUST-20240024,create,2026-03-27T02:16:27.309181,agent_sales_1,{}
CUST-20240024,verify,2026-03-27T09:42:41.013040,agent_onboarding,"{""documents_verified"": true}"
CUST-20240024,approve,2026-03-28T18:16:47.033709,human_manager,{}
CUST-20240024,assign,2026-03-29T17:37:48.977281,agent_sales_2,"{""account_manager"": ""am_8""}"
CUST-20240024,complete,2026-03-30T15:55:34.980366,system_auto,"{""onboarding_complete"": true}"
CUST-20240025,start,2026-01-23T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240025,create,2026-01-23T01:09:49.610444,agent_sales_1,{}
CUST-20240025,cancel,2026-01-23T07:42:49.985823,system_auto,"{""reason"": ""customer_withdrew""}"
CUST-20240026,start,2026-03-11T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240026,create,2026-03-11T02:56:50.753751,agent_onboarding,{}
CUST-20240026,verify,2026-03-11T09:16:33.788064,agent_onboarding,"{""documents_verified"": true}"
CUST-20240026,approve,2026-03-12T13:03:31.010005,human_manager,{}
CUST-20240026,assign,2026-03-13T02:15:46.820654,agent_sales_2,"{""account_manager"": ""am_2""}"
CUST-20240026,complete,2026-03-14T05:19:24.944993,system_auto,"{""onboarding_complete"": true}"
CUST-20240027,start,2026-01-16T00:00:00,system_auto,"{""tier"": ""enterprise""}"
CUST-20240027,create,2026-01-16T01:15:38.258797,agent_onboarding,{}
CUST-20240027,verify,2026-01-16T18:48:23.622845,agent_onboarding,"{""documents_verified"": true}"
CUST-20240027,approve,2026-01-17T15:41:10.381621,system_auto,{}
CUST-20240027,assign,2026-01-18T00:23:04.233041,agent_sales_2,"{""account_manager"": ""am_6""}"
CUST-20240027,complete,2026-01-19T08:21:08.054955,system_auto,"{""onboarding_complete"": true}"
CUST-20240028,start,2026-03-16T00:00:00,system_auto,"{""tier"": ""enterprise""}"
CUST-20240028,create,2026-03-16T02:33:48.477754,agent_sales_2,{}
CUST-20240028,verify,2026-03-16T15:17:30.135745,agent_onboarding,"{""documents_verified"": true}"
CUST-20240028,approve,2026-03-17T23:34:42.908653,system_auto,{}
CUST-20240028,assign,2026-03-18T03:14:52.015127,agent_sales_2,"{""account_manager"": ""am_4""}"
CUST-20240028,complete,2026-03-19T10:53:21.281876,system_auto,"{""onboarding_complete"": true}"
CUST-20240029,start,2026-03-07T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240029,create,2026-03-07T02:56:36.034180,agent_sales_1,{}
CUST-20240029,verify,2026-03-07T23:03:43.196196,agent_onboarding,"{""documents_verified"": true}"
CUST-20240029,approve,2026-03-08T13:59:08.488501,system_auto,{}
CUST-20240029,assign,2026-03-09T10:04:22.543332,agent_sales_2,"{""account_manager"": ""am_3""}"
CUST-20240029,complete,2026-03-10T02:31:53.994038,system_auto,"{""onboarding_complete"": true}"
CUST-20240030,start,2026-01-25T00:00:00,system_auto,"{""tier"": ""enterprise""}"
CUST-20240030,create,2026-01-25T03:33:09.880757,agent_sales_2,{}
CUST-20240030,verify,2026-01-25T20:48:09.181318,agent_onboarding,"{""documents_verified"": true}"
CUST-20240030,approve,2026-01-26T14:11:14.191590,human_manager,{}
CUST-20240030,assign,2026-01-27T22:32:26.195721,agent_sales_1,"{""account_manager"": ""am_8""}"
CUST-20240030,complete,2026-01-28T23:22:45.816346,system_auto,"{""onboarding_complete"": true}"
CUST-20240031,start,2026-03-05T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240031,create,2026-03-05T02:42:03.269051,agent_sales_2,{}
CUST-20240031,verify,2026-03-05T22:54:01.892018,agent_onboarding,"{""documents_verified"": true}"
CUST-20240031,approve,2026-03-06T18:35:35.520794,system_auto,{}
CUST-20240031,assign,2026-03-07T16:52:09.831689,agent_sales_1,"{""account_manager"": ""am_6""}"
CUST-20240031,complete,2026-03-08T06:24:24.856622,system_auto,"{""onboarding_complete"": true}"
CUST-20240032,start,2026-02-26T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240032,create,2026-02-26T01:06:02.795866,agent_onboarding,{}
CUST-20240032,verify,2026-02-26T13:19:05.536588,agent_onboarding,"{""documents_verified"": true}"
CUST-20240032,approve,2026-02-27T23:52:35.258889,human_manager,{}
CUST-20240032,assign,2026-02-28T22:05:24.002964,agent_sales_1,"{""account_manager"": ""am_9""}"
CUST-20240032,complete,2026-03-01T11:07:09.551517,system_auto,"{""onboarding_complete"": true}"
CUST-20240033,start,2026-03-14T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240033,create,2026-03-14T02:50:24.463342,agent_onboarding,{}
CUST-20240033,verify,2026-03-14T23:03:01.624903,agent_onboarding,"{""documents_verified"": true}"
CUST-20240033,reject,2026-03-15T14:21:26.429609,human_manager,"{""reason"": ""credit_check_failed""}"
CUST-20240034,start,2026-03-23T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240034,create,2026-03-23T03:15:31.479366,agent_onboarding,{}
CUST-20240034,verify,2026-03-23T17:30:43.127853,agent_onboarding,"{""documents_verified"": true}"
CUST-20240034,approve,2026-03-24T21:13:45.867960,system_auto,{}
CUST-20240034,assign,2026-03-25T22:33:32.781321,agent_sales_1,"{""account_manager"": ""am_7""}"
CUST-20240034,complete,2026-03-26T09:13:43.320143,system_auto,"{""onboarding_complete"": true}"
CUST-20240035,start,2026-03-16T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240035,create,2026-03-16T01:00:10.965949,agent_sales_1,{}
CUST-20240035,verify,2026-03-16T19:14:52.933385,agent_onboarding,"{""documents_verified"": true}"
CUST-20240035,approve,2026-03-17T18:44:51.554346,human_manager,{}
CUST-20240035,assign,2026-03-18T21:24:32.904699,agent_sales_2,"{""account_manager"": ""am_7""}"
CUST-20240035,complete,2026-03-19T03:32:35.993035,system_auto,"{""onboarding_complete"": true}"
CUST-20240036,start,2026-03-15T00:00:00,system_auto,"{""tier"": ""enterprise""}"
CUST-20240036,create,2026-03-15T03:24:44.153540,agent_sales_1,{}
CUST-20240036,verify,2026-03-15T23:47:19.020156,agent_onboarding,"{""documents_verified"": true}"
CUST-20240036,approve,2026-03-16T04:16:19.907722,system_auto,{}
CUST-20240036,assign,2026-03-17T08:32:11.591215,agent_sales_2,"{""account_manager"": ""am_3""}"
CUST-20240036,complete,2026-03-18T02:15:51.821417,system_auto,"{""onboarding_complete"": true}"
CUST-20240037,start,2026-03-20T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240037,create,2026-03-20T02:50:14.784245,agent_sales_2,{}
CUST-20240037,verify,2026-03-20T16:41:03.554603,agent_onboarding,"{""documents_verified"": true}"
CUST-20240037,approve,2026-03-21T15:45:05.342683,human_manager,{}
CUST-20240037,assign,2026-03-22T02:44:16.067704,agent_sales_2,"{""account_manager"": ""am_5""}"
CUST-20240037,complete,2026-03-23T13:09:25.429353,system_auto,"{""onboarding_complete"": true}"
CUST-20240038,start,2026-02-18T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240038,create,2026-02-18T02:48:14.604441,agent_sales_1,{}
CUST-20240038,verify,2026-02-18T13:31:44.055476,agent_onboarding,"{""documents_verified"": true}"
CUST-20240038,reject,2026-02-19T12:31:19.415826,human_manager,"{""reason"": ""credit_check_failed""}"
CUST-20240039,start,2026-02-15T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240039,create,2026-02-15T01:25:21.344622,agent_sales_1,{}
CUST-20240039,verify,2026-02-15T12:25:23.333172,agent_onboarding,"{""documents_verified"": true}"
CUST-20240039,approve,2026-02-16T19:25:42.932054,human_manager,{}
CUST-20240039,assign,2026-02-17T16:49:56.650961,agent_sales_2,"{""account_manager"": ""am_1""}"
CUST-20240039,complete,2026-02-18T17:40:18.730404,system_auto,"{""onboarding_complete"": true}"
CUST-20240040,start,2026-03-22T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240040,create,2026-03-22T03:20:52.971020,agent_onboarding,{}
CUST-20240040,verify,2026-03-22T22:20:59.317194,agent_onboarding,"{""documents_verified"": true}"
CUST-20240040,approve,2026-03-23T22:30:06.573434,system_auto,{}
CUST-20240040,assign,2026-03-24T03:34:57.395254,agent_sales_1,"{""account_manager"": ""am_1""}"
CUST-20240040,complete,2026-03-25T08:43:38.837323,system_auto,"{""onboarding_complete"": true}"
CUST-20240041,start,2026-01-09T00:00:00,system_auto,"{""tier"": ""enterprise""}"
CUST-20240041,create,2026-01-09T03:55:24.188539,agent_sales_2,{}
CUST-20240041,verify,2026-01-09T23:04:24.725462,agent_onboarding,"{""documents_verified"": true}"
CUST-20240041,reject,2026-01-10T04:24:55.876730,human_manager,"{""reason"": ""credit_check_failed""}"
CUST-20240042,start,2026-01-18T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240042,create,2026-01-18T01:03:11.131093,agent_onboarding,{}
CUST-20240042,verify,2026-01-18T17:47:01.393865,agent_onboarding,"{""documents_verified"": true}"
CUST-20240042,approve,2026-01-19T18:02:17.313310,human_manager,{}
CUST-20240042,assign,2026-01-20T11:06:27.180412,agent_sales_2,"{""account_manager"": ""am_1""}"
CUST-20240042,complete,2026-01-21T20:20:53.771562,system_auto,"{""onboarding_complete"": true}"
CUST-20240043,start,2026-01-10T00:00:00,system_auto,"{""tier"": ""enterprise""}"
CUST-20240043,create,2026-01-10T03:28:05.290485,agent_sales_2,{}
CUST-20240043,verify,2026-01-10T10:14:42.611955,agent_onboarding,"{""documents_verified"": true}"
CUST-20240043,approve,2026-01-11T16:27:39.232979,system_auto,{}
CUST-20240043,assign,2026-01-12T17:45:16.398899,agent_sales_2,"{""account_manager"": ""am_6""}"
CUST-20240043,complete,2026-01-13T05:38:17.302208,system_auto,"{""onboarding_complete"": true}"
CUST-20240044,start,2026-04-01T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240044,create,2026-04-01T03:21:38.614778,agent_sales_2,{}
CUST-20240044,verify,2026-04-01T23:59:29.582227,agent_onboarding,"{""documents_verified"": true}"
CUST-20240044,approve,2026-04-02T23:25:24.274726,system_auto,{}
CUST-20240044,assign,2026-04-03T12:46:54.941994,agent_sales_1,"{""account_manager"": ""am_10""}"
CUST-20240044,complete,2026-04-04T14:11:08.315306,system_auto,"{""onboarding_complete"": true}"
CUST-20240045,start,2026-03-01T00:00:00,system_auto,"{""tier"": ""enterprise""}"
CUST-20240045,create,2026-03-01T03:25:17.427494,agent_sales_2,{}
CUST-20240045,verify,2026-03-01T17:56:39.307773,agent_onboarding,"{""documents_verified"": true}"
CUST-20240045,approve,2026-03-02T22:39:28.700927,human_manager,{}
CUST-20240045,assign,2026-03-03T05:12:18.348407,agent_sales_1,"{""account_manager"": ""am_4""}"
CUST-20240045,complete,2026-03-04T21:33:54.873181,system_auto,"{""onboarding_complete"": true}"
CUST-20240046,start,2026-03-08T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240046,create,2026-03-08T03:36:09.044558,agent_onboarding,{}
CUST-20240046,verify,2026-03-08T20:03:30.931461,agent_onboarding,"{""documents_verified"": true}"
CUST-20240046,approve,2026-03-09T12:38:09.644657,system_auto,{}
CUST-20240046,assign,2026-03-10T13:04:08.549616,agent_sales_2,"{""account_manager"": ""am_10""}"
CUST-20240046,complete,2026-03-11T07:42:03.360931,system_auto,"{""onboarding_complete"": true}"
CUST-20240047,start,2026-01-17T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240047,create,2026-01-17T01:57:34.146274,agent_sales_2,{}
CUST-20240047,verify,2026-01-17T11:16:25.684365,agent_onboarding,"{""documents_verified"": true}"
CUST-20240047,approve,2026-01-18T00:55:14.788519,system_auto,{}
CUST-20240047,assign,2026-01-19T23:41:54.387826,agent_sales_2,"{""account_manager"": ""am_9""}"
CUST-20240047,complete,2026-01-20T20:52:59.299133,system_auto,"{""onboarding_complete"": true}"
CUST-20240048,start,2026-01-09T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240048,create,2026-01-09T03:09:03.367237,agent_sales_2,{}
CUST-20240048,verify,2026-01-09T04:04:03.328813,agent_onboarding,"{""documents_verified"": true}"
CUST-20240048,approve,2026-01-10T00:06:32.474352,system_auto,{}
CUST-20240048,assign,2026-01-11T23:04:27.528458,agent_sales_2,"{""account_manager"": ""am_10""}"
CUST-20240048,complete,2026-01-12T10:53:17.196027,system_auto,"{""onboarding_complete"": true}"
CUST-20240049,start,2026-03-05T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240049,create,2026-03-05T03:15:21.733461,agent_onboarding,{}
CUST-20240049,verify,2026-03-05T10:44:02.756375,agent_onboarding,"{""documents_verified"": true}"
CUST-20240049,approve,2026-03-06T05:31:25.324058,system_auto,{}
CUST-20240049,assign,2026-03-07T13:48:50.042921,agent_sales_2,"{""account_manager"": ""am_2""}"
CUST-20240049,complete,2026-03-08T22:16:27.771535,system_auto,"{""onboarding_complete"": true}"
CUST-20240050,start,2026-01-11T00:00:00,system_auto,"{""tier"": ""enterprise""}"
CUST-20240050,create,2026-01-11T03:04:17.054147,agent_sales_1,{}
CUST-20240050,verify,2026-01-11T07:51:49.757026,agent_onboarding,"{""documents_verified"": true}"
CUST-20240050,approve,2026-01-12T11:58:25.484559,human_manager,{}
CUST-20240050,assign,2026-01-13T07:50:56.177185,agent_sales_2,"{""account_manager"": ""am_6""}"
CUST-20240050,complete,2026-01-14T12:18:12.276705,system_auto,"{""onboarding_complete"": true}"
CUST-20240051,start,2026-01-21T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240051,create,2026-01-21T01:51:09.641424,agent_onboarding,{}
CUST-20240051,verify,2026-01-21T09:15:31.535389,agent_onboarding,"{""documents_verified"": true}"
CUST-20240051,approve,2026-01-22T02:11:53.966316,system_auto,{}
CUST-20240051,assign,2026-01-23T14:38:39.653530,agent_sales_2,"{""account_manager"": ""am_5""}"
CUST-20240051,complete,2026-01-24T12:47:02.886111,system_auto,"{""onboarding_complete"": true}"
CUST-20240052,start,2026-01-06T00:00:00,system_auto,"{""tier"": ""enterprise""}"
CUST-20240052,create,2026-01-06T02:29:33.500006,agent_onboarding,{}
CUST-20240052,verify,2026-01-06T05:49:31.333801,agent_onboarding,"{""documents_verified"": true}"
CUST-20240052,approve,2026-01-07T16:04:24.906452,human_manager,{}
CUST-20240052,assign,2026-01-08T20:31:11.014120,agent_sales_1,"{""account_manager"": ""am_8""}"
CUST-20240052,complete,2026-01-09T02:43:28.567400,system_auto,"{""onboarding_complete"": true}"
CUST-20240053,start,2026-01-25T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240053,create,2026-01-25T02:49:14.993422,agent_sales_1,{}
CUST-20240053,verify,2026-01-25T14:05:12.820900,agent_onboarding,"{""documents_verified"": true}"
CUST-20240053,approve,2026-01-26T08:42:12.179558,system_auto,{}
CUST-20240053,assign,2026-01-27T00:46:32.586647,agent_sales_2,"{""account_manager"": ""am_4""}"
CUST-20240053,complete,2026-01-28T00:19:11.353633,system_auto,"{""onboarding_complete"": true}"
CUST-20240054,start,2026-03-13T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240054,create,2026-03-13T03:28:50.643956,agent_onboarding,{}
CUST-20240054,verify,2026-03-13T20:08:19.942808,agent_onboarding,"{""documents_verified"": true}"
CUST-20240054,approve,2026-03-14T17:48:08.366092,system_auto,{}
CUST-20240054,assign,2026-03-15T05:15:46.680990,agent_sales_1,"{""account_manager"": ""am_10""}"
CUST-20240054,complete,2026-03-16T16:38:34.605395,system_auto,"{""onboarding_complete"": true}"
CUST-20240055,start,2026-03-22T00:00:00,system_auto,"{""tier"": ""standard""}"
CUST-20240055,create,2026-03-22T02:10:03.323725,agent_sales_1,{}
CUST-20240055,verify,2026-03-22T19:21:27.075065,agent_onboarding,"{""documents_verified"": true}"
CUST-20240055,approve,2026-03-23T15:28:39.328804,human_manager,{}
CUST-20240055,assign,2026-03-24T14:21:14.837144,agent_sales_2,"{""account_manager"": ""am_8""}"
CUST-20240055,complete,2026-03-25T02:22:02.000264,system_auto,"{""onboarding_complete"": true}"
